index,nature,culture,traffic,sleep,food,shopping,inform,conv,kind,active,cost,busy,avg,city,Cluster
21121,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9999999999999999,0.9999999999999999,1.0,0.75,1.0,0.9999999999999999,제주특별자치도 제주시,0
21122,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,2
21123,0.75,0.5,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,2
21124,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,제주특별자치도 제주시,1
21125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,제주특별자치도 제주시,1
21126,0.75,0.75,0.75,1.0,0.75,0.5,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,2
21127,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,1.0,0.9999999999999999,제주특별자치도 제주시,2
21128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,0
21129,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.33333333333333337,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,2
21130,0.75,1.0,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.6666666666666666,제주특별자치도 제주시,2
21131,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.75,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,2
21132,1.0,0.5,0.75,0.5,0.75,0.75,0.75,0.33333333333333337,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,1
21133,1.0,0.75,1.0,0.75,0.75,1.0,0.75,0.6666666666666666,0.33333333333333337,0.75,1.0,1.0,0.9999999999999999,제주특별자치도 제주시,0
21134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.75,1.0,1.0,0.6666666666666666,제주특별자치도 제주시,0
21135,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,0
21136,1.0,0.5,0.75,0.5,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,1
21137,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,2
21138,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.5,0.25,0.25,0.33333333333333337,제주특별자치도 제주시,1
21139,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,2
21140,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.9999999999999999,0.5,1.0,1.0,0.6666666666666666,제주특별자치도 제주시,0
21141,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6666666666666666,제주특별자치도 제주시,0
21142,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.9999999999999999,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,0
21143,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.9999999999999999,1.0,0.75,1.0,0.9999999999999999,제주특별자치도 제주시,0
21144,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,1
21145,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.5,0.25,0.25,0.33333333333333337,제주특별자치도 제주시,1
21146,1.0,1.0,0.75,1.0,0.5,0.25,0.25,0.0,0.33333333333333337,0.25,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,1
21147,1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,0.75,0.5,0.9999999999999999,제주특별자치도 제주시,2
21148,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,제주특별자치도 제주시,1
21149,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,0
21150,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.9999999999999999,1.0,0.75,1.0,0.9999999999999999,제주특별자치도 제주시,0
21151,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.9999999999999999,0.9999999999999999,1.0,1.0,0.75,0.6666666666666666,제주특별자치도 제주시,0
21152,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.9999999999999999,0.9999999999999999,1.0,0.75,1.0,0.6666666666666666,제주특별자치도 제주시,0
21153,1.0,0.5,1.0,1.0,0.75,0.5,0.75,0.9999999999999999,0.33333333333333337,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,2
21154,1.0,0.75,0.5,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,2
21155,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,1
21156,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,1
21157,1.0,0.5,0.75,0.75,1.0,0.75,1.0,0.33333333333333337,0.6666666666666666,0.75,0.75,0.5,0.6666666666666666,제주특별자치도 제주시,2
21158,0.75,0.75,1.0,0.75,1.0,1.0,0.75,0.9999999999999999,0.9999999999999999,0.75,1.0,1.0,0.6666666666666666,제주특별자치도 제주시,0
21159,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,제주특별자치도 제주시,1
21160,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.9999999999999999,0.6666666666666666,0.75,1.0,1.0,0.9999999999999999,제주특별자치도 제주시,0
21161,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,2
21162,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,2
21163,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.9999999999999999,0.9999999999999999,0.5,1.0,0.5,0.6666666666666666,제주특별자치도 제주시,0
21164,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,0
21165,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,2
21166,1.0,0.75,0.5,1.0,1.0,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.9999999999999999,제주특별자치도 제주시,1
21167,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.5,0.5,1.0,0.9999999999999999,제주특별자치도 제주시,0
21168,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,1
21169,1.0,1.0,0.75,1.0,0.5,0.75,1.0,0.6666666666666666,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,2
21170,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,2
21171,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.9999999999999999,제주특별자치도 제주시,1
21172,1.0,1.0,0.75,1.0,0.75,0.5,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,2
21173,1.0,1.0,0.75,0.5,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,0.9999999999999999,제주특별자치도 제주시,2
21174,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.33333333333333337,0.0,0.5,0.25,0.25,0.33333333333333337,제주특별자치도 제주시,1
21175,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,2
21176,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.9999999999999999,0.5,1.0,0.75,0.9999999999999999,제주특별자치도 제주시,0
21177,1.0,0.75,0.75,0.75,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,2
21178,0.75,1.0,1.0,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,제주특별자치도 제주시,0
21179,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.75,0.6666666666666666,제주특별자치도 제주시,0
21180,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.5,1.0,0.75,0.9999999999999999,제주특별자치도 제주시,0
21181,1.0,0.75,0.75,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,2
21182,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,0
21183,1.0,1.0,0.75,0.75,0.75,0.75,1.0,0.9999999999999999,0.6666666666666666,0.75,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,2
21184,0.75,1.0,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,0
21185,0.75,0.75,0.5,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.6666666666666666,제주특별자치도 제주시,2
21186,0.75,0.75,0.75,0.75,0.5,1.0,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,1
21187,1.0,1.0,0.75,1.0,0.25,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,0.9999999999999999,제주특별자치도 제주시,2
21188,0.5,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.75,1.0,0.9999999999999999,제주특별자치도 제주시,0
21189,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.9999999999999999,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,2
21190,1.0,0.5,0.75,1.0,1.0,0.75,0.75,0.9999999999999999,0.9999999999999999,0.5,1.0,0.75,0.6666666666666666,제주특별자치도 제주시,0
21191,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,1.0,0.75,1.0,0.6666666666666666,제주특별자치도 제주시,0
21192,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.9999999999999999,0.9999999999999999,0.5,0.25,0.5,0.9999999999999999,제주특별자치도 제주시,2
21193,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.25,0.75,0.6666666666666666,제주특별자치도 제주시,2
21194,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,1
21195,1.0,0.75,1.0,0.75,0.75,0.75,1.0,0.9999999999999999,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,0
21196,1.0,0.75,0.75,1.0,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,0
21197,1.0,1.0,0.75,0.75,0.25,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.75,0.5,0.9999999999999999,제주특별자치도 제주시,0
21198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.5,1.0,1.0,0.9999999999999999,제주특별자치도 제주시,0
21199,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.9999999999999999,0.6666666666666666,1.0,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,0
21200,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.9999999999999999,0.6666666666666666,1.0,1.0,0.75,0.9999999999999999,제주특별자치도 제주시,0
21201,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.6666666666666666,0.9999999999999999,0.5,0.5,0.5,0.9999999999999999,제주특별자치도 제주시,2
21202,1.0,0.5,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,1
21203,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,2
21204,1.0,0.75,0.75,1.0,0.75,0.5,0.5,0.9999999999999999,0.6666666666666666,1.0,0.25,1.0,0.6666666666666666,제주특별자치도 제주시,2
21205,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,1
21206,1.0,1.0,0.75,0.5,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,2
21207,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.6666666666666666,제주특별자치도 제주시,2
21208,0.75,0.5,0.75,0.75,0.75,1.0,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,0
21209,1.0,0.75,0.75,1.0,1.0,0.5,0.75,0.6666666666666666,0.9999999999999999,0.75,0.25,0.75,0.6666666666666666,제주특별자치도 제주시,2
21210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.33333333333333337,1.0,1.0,1.0,0.6666666666666666,제주특별자치도 제주시,0
21211,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,0
21212,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,1.0,0.9999999999999999,제주특별자치도 제주시,0
21213,0.5,0.5,0.75,1.0,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,1
21214,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.9999999999999999,0.9999999999999999,0.5,0.5,0.75,0.9999999999999999,제주특별자치도 제주시,0
21215,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 제주시,2
21216,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.9999999999999999,0.9999999999999999,1.0,0.75,1.0,0.9999999999999999,제주특별자치도 제주시,0
21217,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,2
21218,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.6666666666666666,제주특별자치도 제주시,2
21219,0.75,0.5,0.5,0.75,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 제주시,1
21220,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.9999999999999999,0.9999999999999999,0.75,0.75,1.0,0.6666666666666666,제주특별자치도 제주시,0
21221,1.0,0.5,1.0,0.75,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 제주시,1
21222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,제주특별자치도 제주시,0
21223,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.6666666666666666,0.9999999999999999,0.75,0.5,1.0,0.9999999999999999,제주특별자치도 제주시,0
21224,0.75,1.0,0.75,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,제주특별자치도 제주시,2
21225,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,제주특별자치도 제주시,1
21226,1.0,1.0,0.75,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,0.9999999999999999,제주특별자치도 제주시,0
21227,1.0,1.0,0.75,0.75,0.75,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,0.5,0.75,0.9999999999999999,제주특별자치도 제주시,0
21228,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,제주특별자치도 제주시,0
21229,1.0,0.75,1.0,1.0,0.5,0.75,1.0,0.9999999999999999,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,제주특별자치도 제주시,0
21230,1.0,1.0,1.0,0.75,0.75,1.0,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.9999999999999999,제주특별자치도 제주시,2
21231,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.6666666666666666,0.9999999999999999,0.5,1.0,1.0,0.6666666666666666,제주특별자치도 제주시,0
21232,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.75,0.5,0.6666666666666666,제주특별자치도 제주시,1
21233,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 제주시,2
21234,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21235,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21236,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,0
21237,0.75,0.5,0.5,0.75,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,1
21238,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.33333333333333337,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21239,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21240,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21241,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.9999999999999999,0.9999999999999999,1.0,0.75,1.0,0.9999999999999999,제주특별자치도 서귀포시,0
21242,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,1.0,0.75,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21243,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9999999999999999,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,제주특별자치도 서귀포시,0
21244,0.75,1.0,0.5,0.75,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21245,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.75,0.6666666666666666,제주특별자치도 서귀포시,0
21246,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,제주특별자치도 서귀포시,2
21247,0.75,0.5,0.5,0.75,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,1
21248,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.9999999999999999,0.9999999999999999,0.5,0.5,0.75,0.9999999999999999,제주특별자치도 서귀포시,0
21249,1.0,0.75,1.0,0.5,0.75,0.5,1.0,0.6666666666666666,0.9999999999999999,0.75,0.5,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21250,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,0
21251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.6666666666666666,0.75,0.75,1.0,0.9999999999999999,제주특별자치도 서귀포시,0
21252,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21253,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6666666666666666,제주특별자치도 서귀포시,0
21254,0.75,1.0,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.6666666666666666,제주특별자치도 서귀포시,2
21255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,1.0,0.9999999999999999,제주특별자치도 서귀포시,0
21256,0.75,0.5,1.0,0.75,1.0,0.75,1.0,0.6666666666666666,0.9999999999999999,0.75,1.0,0.75,0.6666666666666666,제주특별자치도 서귀포시,0
21257,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.9999999999999999,0.75,1.0,1.0,0.6666666666666666,제주특별자치도 서귀포시,0
21258,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.75,1.0,0.6666666666666666,제주특별자치도 서귀포시,0
21259,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.9999999999999999,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21260,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.0,0.5,0.6666666666666666,제주특별자치도 서귀포시,2
21261,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.9999999999999999,0.9999999999999999,0.75,1.0,1.0,0.6666666666666666,제주특별자치도 서귀포시,0
21262,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.6666666666666666,0.9999999999999999,1.0,0.75,1.0,0.9999999999999999,제주특별자치도 서귀포시,0
21263,0.75,0.75,1.0,1.0,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21264,0.75,1.0,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21265,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.9999999999999999,0.6666666666666666,1.0,0.75,1.0,0.6666666666666666,제주특별자치도 서귀포시,0
21266,1.0,0.75,0.75,1.0,0.75,0.25,0.75,0.9999999999999999,0.0,0.5,0.0,0.75,0.9999999999999999,제주특별자치도 서귀포시,1
21267,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.9999999999999999,0.9999999999999999,0.5,1.0,0.75,0.9999999999999999,제주특별자치도 서귀포시,0
21268,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21269,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21270,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21271,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21272,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21273,1.0,0.5,0.5,0.75,0.75,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21274,1.0,0.75,0.75,0.5,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21275,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21276,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21277,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.9999999999999999,0.6666666666666666,1.0,1.0,0.75,0.9999999999999999,제주특별자치도 서귀포시,0
21278,0.75,1.0,0.5,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,제주특별자치도 서귀포시,2
21279,0.75,1.0,0.75,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,0.9999999999999999,제주특별자치도 서귀포시,0
21280,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.9999999999999999,0.9999999999999999,0.5,0.25,0.5,0.9999999999999999,제주특별자치도 서귀포시,2
21281,0.75,1.0,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21282,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,제주특별자치도 서귀포시,2
21283,0.75,0.5,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,1.0,0.6666666666666666,제주특별자치도 서귀포시,2
21284,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
21285,1.0,1.0,1.0,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,제주특별자치도 서귀포시,2
