index,자연,음식,레포츠,역사,테마파크,휴식,예술,도심,가족,장소
492,0,1,0,1,0,0,0,0,0,국립민속박물관
493,1,0,0,0,0,1,0,0,0,국립민속박물관
494,1,1,0,0,0,0,0,0,0,국립민속박물관
495,1,1,0,0,0,1,0,0,0,국립민속박물관
496,0,1,0,1,0,0,0,0,0,국립민속박물관
497,0,0,0,0,0,0,0,1,0,국립민속박물관
498,1,0,0,0,1,0,0,0,1,국립민속박물관
499,0,1,0,0,0,1,0,0,0,국립민속박물관
500,0,0,1,0,0,0,0,0,0,국립민속박물관
501,0,1,0,0,0,1,0,0,1,국립민속박물관
502,1,0,1,0,0,0,0,0,0,국립민속박물관
503,0,1,0,0,0,0,0,0,0,국립민속박물관
504,1,0,0,1,0,1,0,0,0,국립민속박물관
505,0,0,0,0,0,1,0,0,0,국립민속박물관
506,0,0,0,0,1,0,0,1,0,국립민속박물관
507,1,1,0,0,0,0,0,0,0,국립민속박물관
508,0,0,0,1,0,1,1,0,0,국립민속박물관
509,0,1,0,0,0,1,0,0,0,국립민속박물관
510,1,1,0,0,0,0,0,0,0,국립민속박물관
511,1,0,0,0,0,1,0,0,0,국립민속박물관
512,0,1,0,0,0,0,1,0,0,국립민속박물관
513,1,0,0,0,0,1,0,0,0,국립민속박물관
514,1,0,0,0,0,0,0,1,0,국립민속박물관
515,0,1,0,0,0,1,0,1,0,국립민속박물관
516,0,1,0,0,0,1,0,0,0,국립민속박물관
517,0,0,0,0,0,1,0,0,0,국립민속박물관
518,0,1,0,0,0,0,1,0,0,국립민속박물관
519,0,1,0,0,0,1,0,1,0,국립민속박물관
520,0,0,0,1,0,0,0,0,0,국립민속박물관
521,0,1,0,0,0,0,0,0,0,국립민속박물관
522,1,0,0,0,0,0,0,0,0,국립민속박물관
523,1,1,0,0,0,0,0,0,0,국립민속박물관
524,0,1,0,0,0,0,0,0,0,국립민속박물관
525,1,0,0,1,0,0,0,0,1,국립민속박물관
526,0,1,0,0,0,1,0,1,1,국립민속박물관
527,1,1,0,0,0,1,0,1,0,국립민속박물관
528,0,0,0,0,0,0,0,1,0,국립민속박물관
529,0,0,0,0,0,0,0,0,0,국립민속박물관
530,0,1,0,1,0,0,0,0,0,국립민속박물관
531,1,0,0,1,0,0,0,1,0,국립민속박물관
532,0,0,0,0,0,1,0,0,0,국립민속박물관
533,0,0,0,1,0,0,0,1,0,국립민속박물관
534,0,1,0,0,0,1,0,0,0,국립민속박물관
535,0,0,0,1,0,0,0,0,0,국립민속박물관
536,0,1,0,0,0,1,0,0,0,국립민속박물관
537,0,1,0,0,0,0,0,1,0,국립민속박물관
538,0,1,0,0,0,1,0,0,0,국립민속박물관
539,1,0,0,0,0,1,0,1,0,국립민속박물관
540,0,1,0,0,0,0,0,0,0,국립민속박물관
541,0,1,0,0,0,0,0,0,0,국립민속박물관
542,1,1,1,0,0,0,0,0,0,국립민속박물관
543,0,0,0,0,0,0,1,0,0,국립민속박물관
544,1,0,0,0,0,0,0,0,0,국립민속박물관
545,1,0,0,1,0,0,0,1,0,국립민속박물관
546,1,1,0,1,0,0,0,0,0,국립민속박물관
547,0,0,0,0,0,0,1,0,0,국립민속박물관
548,1,1,0,0,0,1,0,0,1,국립중앙박물관
549,1,1,0,0,0,1,0,0,0,국립중앙박물관
550,1,1,0,0,0,1,0,0,0,국립중앙박물관
551,1,1,0,0,0,1,0,0,0,국립중앙박물관
552,0,1,0,0,0,0,0,1,0,국립중앙박물관
553,0,0,0,0,0,1,0,1,0,국립중앙박물관
554,0,0,0,0,0,0,1,0,0,국립중앙박물관
555,0,1,0,0,0,0,0,0,0,국립중앙박물관
556,1,0,0,0,0,0,0,0,0,국립중앙박물관
557,0,0,0,0,0,1,0,1,0,국립중앙박물관
558,0,1,0,0,0,0,0,1,0,국립중앙박물관
559,0,1,0,0,0,0,0,1,0,국립중앙박물관
560,0,1,0,0,0,0,0,0,0,국립중앙박물관
561,1,0,0,0,0,0,0,0,0,국립중앙박물관
562,0,1,0,1,0,0,0,0,0,국립중앙박물관
563,0,1,0,0,0,0,0,0,0,국립중앙박물관
564,1,1,0,0,0,0,0,1,0,국립중앙박물관
565,0,0,0,1,0,0,0,0,0,낙산공원
566,1,1,0,0,0,0,0,0,0,낙산공원
567,1,0,0,0,0,1,0,0,0,낙산공원
568,0,1,0,0,0,0,0,0,0,낙산공원
569,0,0,0,0,1,0,0,1,0,낙산공원
570,0,1,0,0,0,1,0,1,0,낙산공원
571,1,1,0,0,0,0,0,0,0,낙산공원
572,0,0,0,1,0,0,0,1,0,낙산공원
573,1,1,0,1,0,0,0,0,0,낙산공원
574,0,0,0,0,0,0,0,1,0,낙산공원
575,0,1,0,0,0,1,0,1,1,낙산공원
576,1,0,0,0,0,1,0,1,0,낙산공원
577,0,0,0,0,0,0,0,1,0,낙산공원
578,1,1,0,0,0,1,0,1,0,낙산공원
579,0,0,0,1,0,0,0,1,0,낙산공원
580,1,0,0,1,0,1,0,0,0,낙산공원
581,1,0,0,0,1,0,0,0,1,낙산공원
582,0,1,0,0,0,1,0,0,1,낙산공원
583,1,1,0,0,0,1,0,0,0,낙산공원
584,1,0,0,0,0,0,0,0,0,낙산공원
585,1,0,0,0,0,1,0,0,0,낙산공원
586,0,1,0,0,0,1,0,0,0,낙산공원
587,0,1,0,0,0,0,1,0,0,낙산공원
588,0,0,0,1,0,0,0,0,0,낙산공원
589,1,0,0,0,0,0,0,0,0,낙산공원
590,0,1,0,1,0,0,0,0,0,낙산공원
591,0,1,0,0,0,0,0,0,0,낙산공원
592,0,0,0,0,0,0,1,0,0,낙산공원
593,0,1,0,0,0,0,1,0,0,낙산공원
594,0,0,0,0,0,0,1,0,0,낙산공원
595,0,1,0,0,0,1,0,0,0,낙산공원
596,0,0,0,0,0,0,0,0,0,낙산공원
597,1,0,1,0,0,0,0,0,0,낙산공원
598,0,1,0,0,0,1,0,1,0,낙산공원
599,0,1,0,0,0,0,0,0,0,낙산공원
600,1,1,0,0,0,0,0,0,0,낙산공원
601,0,1,0,0,0,1,0,0,0,낙산공원
602,1,0,0,0,0,0,0,1,0,낙산공원
603,1,1,1,0,0,0,0,0,0,낙산공원
604,0,0,0,0,0,1,0,0,0,낙산공원
605,0,1,0,1,0,0,0,0,0,낙산공원
606,0,1,0,0,0,1,0,0,0,낙산공원
607,0,1,0,0,0,0,0,0,0,낙산공원
608,0,0,0,0,0,1,0,0,0,낙산공원
609,0,1,0,0,0,0,0,1,0,낙산공원
610,0,1,0,0,0,1,0,0,0,낙산공원
611,1,0,0,1,0,0,0,1,0,낙산공원
612,1,0,0,1,0,0,0,1,0,낙산공원
613,1,0,0,1,0,0,0,0,1,낙산공원
614,1,1,0,0,0,0,0,0,0,낙산공원
615,0,1,0,0,0,1,0,0,0,낙산공원
616,0,0,0,0,0,1,0,0,0,낙산공원
617,0,1,0,1,0,0,0,0,0,낙산공원
618,0,0,1,0,0,0,0,0,0,낙산공원
619,1,0,0,0,0,1,0,0,0,낙산공원
620,0,0,0,1,0,1,1,0,0,낙산공원
621,0,1,0,0,0,0,0,0,0,낙산공원
622,1,0,0,0,0,0,0,0,0,낙성대공원
623,0,0,0,0,0,0,0,1,0,낙성대공원
624,1,0,0,0,0,1,0,0,1,낙성대공원
625,1,0,1,0,0,0,0,0,0,낙성대공원
626,1,1,1,0,0,0,0,0,0,낙성대공원
627,1,0,0,0,0,1,0,0,0,낙성대공원
628,1,0,1,0,0,0,0,0,0,낙성대공원
629,0,0,0,0,0,1,0,1,0,낙성대공원
630,1,0,0,0,0,0,0,0,0,낙성대공원
631,0,0,1,0,0,0,0,0,0,낙성대공원
632,1,0,1,0,0,0,0,0,0,낙성대공원
633,0,0,1,0,0,1,0,0,0,낙성대공원
634,1,0,0,0,0,0,0,0,0,낙성대공원
635,0,0,0,0,0,0,0,0,1,낙성대공원
636,1,0,0,0,0,1,0,0,0,낙성대공원
637,1,0,1,0,0,1,0,0,0,낙성대공원
638,1,0,0,0,0,1,0,0,0,낙성대공원
639,1,0,0,0,0,0,0,0,0,낙성대공원
640,0,0,0,1,0,0,0,0,0,남대문시장
641,1,1,0,0,0,0,0,0,0,남대문시장
642,1,1,0,0,0,1,0,0,0,남대문시장
643,0,0,0,0,0,1,0,1,0,남대문시장
644,0,1,0,1,0,0,0,0,0,남대문시장
645,0,1,0,0,0,0,0,0,0,남대문시장
646,1,1,0,0,0,1,0,0,0,남대문시장
647,0,1,0,0,0,0,1,0,0,남대문시장
648,0,0,0,0,0,1,0,0,0,남대문시장
649,0,1,0,0,1,0,0,0,0,남대문시장
650,0,1,0,0,0,0,0,0,0,남대문시장
651,0,0,0,1,0,0,0,0,0,남대문시장
652,1,1,0,0,0,0,1,0,0,남대문시장
653,0,1,0,0,0,0,0,0,0,남대문시장
654,0,0,0,0,0,1,0,0,0,남대문시장
655,1,1,0,0,0,0,0,0,0,남대문시장
656,1,1,0,0,0,0,0,0,0,남대문시장
657,0,1,0,1,0,0,0,0,0,남대문시장
658,1,1,0,0,1,1,0,1,0,남대문시장
659,0,1,0,0,0,0,0,0,0,남대문시장
660,0,1,0,0,0,0,0,0,0,남대문시장
661,0,1,0,0,0,0,1,0,0,남대문시장
662,1,0,0,0,0,1,0,0,0,남대문시장
663,0,0,0,0,0,1,0,1,0,남대문시장
664,1,1,0,0,0,0,0,1,0,남대문시장
665,0,0,0,0,0,0,0,0,0,남대문시장
666,0,1,0,0,1,0,0,0,0,남산골 한옥마을
667,0,1,0,0,0,0,0,0,0,남산골 한옥마을
668,1,1,0,0,0,0,1,0,0,남산골 한옥마을
669,0,1,0,0,0,0,1,0,0,남산골 한옥마을
670,1,1,0,0,1,1,0,1,0,남산골 한옥마을
671,0,0,0,1,0,0,0,0,0,남산골 한옥마을
672,0,1,0,1,0,0,0,0,0,남산골 한옥마을
673,0,1,0,1,0,0,0,0,0,남산골 한옥마을
674,0,1,0,0,0,0,1,0,0,남산골 한옥마을
675,0,0,0,1,0,0,0,0,0,남산골 한옥마을
676,1,1,0,0,0,0,0,1,0,남산골 한옥마을
677,0,0,0,0,0,1,0,0,0,남산골 한옥마을
678,1,1,0,0,0,1,0,0,0,남산골 한옥마을
679,1,1,0,0,0,0,0,0,0,남산골 한옥마을
680,0,1,0,0,0,0,0,0,0,남산골 한옥마을
681,1,0,0,0,0,1,0,0,0,남산골 한옥마을
682,1,1,0,0,0,0,0,0,0,남산골 한옥마을
683,1,1,0,0,0,1,0,0,0,남산골 한옥마을
684,0,1,0,0,0,0,0,0,0,남산골 한옥마을
685,1,1,0,0,0,0,0,0,0,남산골 한옥마을
686,0,1,0,0,0,0,0,0,0,남산골 한옥마을
687,0,0,0,0,0,1,0,1,0,남산골 한옥마을
688,0,0,0,0,0,1,0,1,0,남산골 한옥마을
689,0,0,0,0,0,1,0,0,0,남산골 한옥마을
690,0,0,0,0,0,0,0,0,0,남산골 한옥마을
691,0,1,0,0,0,0,0,0,0,남산골 한옥마을
692,0,1,0,0,0,0,0,0,0,남산공원
693,0,0,0,0,0,1,0,0,0,남산공원
694,1,1,0,0,0,0,0,0,0,남산공원
695,0,0,0,0,0,1,0,1,0,남산공원
696,0,1,0,0,0,0,0,0,0,남산공원
697,0,1,0,1,0,0,0,0,0,남산공원
698,1,1,0,0,1,1,0,1,0,남산공원
699,1,1,0,0,0,0,1,0,0,남산공원
700,1,0,0,0,0,1,0,0,0,남산공원
701,0,1,0,0,0,0,1,0,0,남산공원
702,0,1,0,0,1,0,0,0,0,남산공원
703,0,1,0,0,0,0,0,0,0,남산공원
704,1,1,0,0,0,0,0,0,0,남산공원
705,1,1,0,0,0,0,0,1,0,남산공원
706,0,1,0,0,0,0,1,0,0,남산공원
707,0,0,0,0,0,1,0,0,0,남산공원
708,0,0,0,0,0,1,0,1,0,남산공원
709,1,1,0,0,0,1,0,0,0,남산공원
710,0,1,0,0,0,0,0,0,0,남산공원
711,0,0,0,0,0,0,0,0,0,남산공원
712,0,1,0,0,0,0,0,0,0,남산공원
713,0,0,0,1,0,0,0,0,0,남산공원
714,1,1,0,0,0,1,0,0,0,남산공원
715,1,1,0,0,0,0,0,0,0,남산공원
716,0,1,0,1,0,0,0,0,0,남산공원
717,0,0,0,1,0,0,0,0,0,남산공원
718,1,0,0,0,0,1,0,0,0,남한산성 북문
719,1,0,0,0,0,0,0,0,0,남한산성 북문
720,1,1,0,0,0,1,0,0,0,남한산성 북문
721,1,0,0,0,0,1,0,0,0,남한산성 북문
722,1,0,0,0,1,1,0,0,0,남한산성 북문
723,1,0,0,0,1,1,0,0,0,남한산성 북문
724,1,1,0,0,0,0,0,0,0,남한산성 북문
725,1,1,0,0,0,1,0,0,0,남한산성 북문
726,0,0,0,1,0,0,0,0,0,남한산성 북문
727,0,1,0,0,0,1,0,0,0,남한산성 북문
728,0,0,0,0,1,0,0,0,0,남한산성 북문
729,1,0,0,0,0,1,0,0,0,남한산성 북문
730,1,0,0,0,0,1,0,0,0,남한산성 북문
731,1,0,0,0,0,1,0,0,0,남한산성 북문
732,1,0,0,0,0,1,0,0,0,남한산성 북문
733,1,0,0,0,0,1,0,0,0,남한산성 북문
734,1,1,0,0,0,1,0,0,0,남한산성 북문
735,1,1,0,0,0,0,0,0,0,남한산성 북문
736,1,0,0,0,1,1,0,1,0,남한산성 북문
737,1,0,0,1,0,1,0,0,0,남한산성 북문
738,1,0,0,0,0,1,0,0,0,남한산성 북문
739,1,1,0,1,0,0,0,0,0,남한산성 북문
740,1,1,0,1,0,0,0,0,0,남한산성 북문
741,1,1,0,0,0,0,0,0,0,남한산성 북문
742,1,1,0,0,0,0,0,0,0,남한산성 북문
743,1,0,0,0,0,1,0,0,0,남한산성 북문
744,0,0,0,0,0,1,0,0,0,남한산성 북문
745,0,1,0,0,0,0,0,0,1,남한산성 북문
746,1,0,0,1,0,0,0,0,0,남한산성 북문
747,1,1,0,0,0,0,0,0,0,남한산성 북문
748,1,1,0,0,0,1,0,0,0,남한산성 북문
749,1,1,0,0,0,0,0,0,0,남한산성 북문
750,1,1,0,0,0,0,0,0,0,남한산성 북문
751,1,0,0,0,0,1,0,0,0,남한산성 북문
752,1,0,0,0,1,0,0,0,1,남한산성 북문
753,1,0,0,0,0,1,0,0,0,남한산성 북문
754,1,1,0,0,1,1,0,0,0,남한산성 북문
755,1,0,1,0,0,1,0,0,0,남한산성 북문
756,1,0,0,0,0,1,0,0,0,남한산성 북문
757,1,1,0,0,0,1,0,1,0,노을공원
758,0,1,0,0,0,0,0,0,0,노을공원
759,1,0,0,0,0,1,0,0,0,노을공원
760,0,1,0,0,0,0,0,0,0,노을공원
761,1,1,0,0,0,0,0,1,0,노을공원
762,1,1,0,0,0,0,0,0,1,노을공원
763,0,1,0,0,0,0,0,0,0,노을공원
764,1,1,0,0,0,1,0,0,0,노을공원
765,0,1,0,0,0,0,0,0,0,노을공원
766,1,1,0,1,0,1,0,1,0,노을공원
767,0,1,0,0,0,0,0,0,1,노을공원
768,0,1,0,0,0,0,0,0,0,노을공원
769,0,1,0,0,0,0,0,0,1,노을공원
770,0,1,0,0,0,0,0,1,0,노을공원
771,0,1,0,0,0,1,0,0,0,노을공원
772,1,1,0,0,0,0,0,0,0,노을공원
773,1,0,0,0,0,0,0,0,0,노을공원
774,1,0,0,0,0,0,0,0,0,노을공원
775,1,0,1,0,0,0,0,0,0,노을공원
776,1,1,0,0,0,0,0,0,0,노을공원
777,0,1,0,0,0,0,0,0,0,노을공원
778,1,1,0,0,0,0,0,1,0,노을공원
779,0,0,0,0,0,0,0,0,0,노을공원
780,1,1,0,0,0,1,0,0,0,노을공원
781,0,1,0,0,0,0,0,1,0,노을공원
782,0,0,0,0,0,0,0,0,1,노을공원
783,1,0,0,0,0,1,0,0,0,노을공원
784,0,1,0,0,0,1,0,0,0,노을공원
785,1,0,0,0,0,1,0,0,0,노을공원
786,0,1,0,0,0,0,0,0,0,노을공원
787,0,1,0,0,0,0,0,0,0,노을공원
788,0,0,0,0,0,0,0,1,0,노을공원
789,0,1,0,0,0,0,1,0,0,노을공원
790,1,1,0,0,0,0,0,0,0,달전망대
791,1,0,0,0,0,1,1,0,0,달전망대
792,1,0,0,0,0,0,0,0,0,달전망대
793,1,1,0,0,0,0,0,1,0,달전망대
794,1,1,0,0,0,0,0,0,0,달전망대
795,1,1,0,0,0,0,0,0,0,달전망대
796,1,1,0,0,0,0,0,0,0,달전망대
797,1,1,0,0,0,0,0,0,0,달전망대
798,1,1,0,0,0,0,0,0,0,달전망대
799,1,1,0,0,0,0,0,0,0,달전망대
800,1,1,0,0,0,0,0,0,0,달전망대
801,1,1,0,0,0,0,0,0,0,달전망대
802,1,1,0,0,0,0,0,0,0,달전망대
803,1,1,0,0,0,0,0,0,0,달전망대
804,1,1,0,0,0,0,0,0,1,달전망대
805,1,1,0,0,0,0,0,0,0,달전망대
806,1,1,1,0,0,0,0,0,0,달전망대
807,1,1,0,0,0,0,0,0,0,달전망대
808,1,1,0,0,0,0,0,0,0,달전망대
809,1,1,0,0,0,0,0,0,0,달전망대
810,1,1,0,0,0,1,0,0,0,달전망대
811,1,1,0,0,0,0,0,0,0,달전망대
812,1,0,0,0,1,0,0,0,0,달전망대
813,0,1,0,0,0,1,0,0,0,달전망대
814,1,1,0,0,0,0,1,0,0,달전망대
815,1,0,0,0,0,0,0,0,0,달전망대
816,1,0,0,0,0,1,0,0,0,달전망대
817,1,0,1,0,0,0,0,0,0,달전망대
818,1,1,0,0,0,1,0,0,0,달전망대
819,1,0,0,0,0,1,0,0,0,달전망대
820,1,1,0,0,0,0,0,0,0,달전망대
821,1,1,0,0,0,1,0,0,0,달전망대
822,1,0,0,0,0,0,0,0,0,달전망대
823,1,0,0,0,0,1,0,0,0,달전망대
824,1,0,1,0,0,0,0,0,0,달전망대
825,1,0,0,0,0,1,0,0,0,달전망대
826,0,1,0,0,0,1,1,0,0,달전망대
827,0,0,0,1,0,1,0,0,0,달전망대
828,1,0,1,0,0,0,0,0,0,달전망대
829,1,0,0,0,0,1,0,0,0,달전망대
830,1,1,0,0,0,0,0,0,0,달전망대
831,1,0,0,0,0,0,0,0,0,달전망대
832,1,0,0,0,0,0,0,0,0,달전망대
833,1,1,0,0,0,1,0,0,0,달전망대
834,1,0,0,0,0,1,0,0,0,달전망대
835,1,0,0,0,0,0,0,0,0,달전망대
836,0,0,0,0,0,0,0,0,1,달전망대
837,1,0,0,0,0,1,0,0,0,달전망대
838,0,1,0,0,0,0,0,0,0,달전망대
839,1,1,0,0,0,0,0,0,0,달전망대
840,1,0,0,0,0,1,0,0,1,달전망대
841,0,1,0,0,0,0,0,0,0,달전망대
842,0,1,0,0,0,0,0,0,0,달전망대
843,1,1,0,0,0,1,0,0,0,달전망대
844,0,0,0,0,0,1,0,0,0,달전망대
845,1,1,0,0,0,1,0,0,0,달전망대
846,1,1,0,0,0,0,0,0,0,달전망대
847,1,1,0,0,0,1,0,0,0,달전망대
848,1,1,0,0,1,1,0,0,0,달전망대
849,1,1,0,0,0,1,0,0,0,달전망대
850,1,1,0,0,0,1,0,0,0,달전망대
851,1,1,1,0,0,1,0,0,0,달전망대
852,1,0,0,0,0,0,0,0,1,달전망대
853,1,0,0,0,0,0,0,0,0,달전망대
854,1,1,0,0,0,0,0,0,0,달전망대
855,0,1,0,0,0,0,0,1,0,달전망대
856,0,1,0,0,0,0,0,1,0,달전망대
857,0,1,0,0,0,0,0,0,0,달전망대
858,0,1,0,0,0,1,0,0,0,달전망대
859,1,1,0,0,0,0,0,0,0,달전망대
860,0,0,0,0,0,1,0,0,0,달전망대
861,1,1,0,0,0,1,0,0,0,달전망대
862,1,0,0,0,0,0,0,0,0,달전망대
863,1,1,0,1,0,1,0,0,0,답다니탑망대
864,1,1,0,0,0,1,0,0,0,답다니탑망대
865,1,1,0,1,0,1,1,1,0,답다니탑망대
866,1,1,0,0,1,0,1,0,0,답다니탑망대
867,1,1,0,0,1,0,0,0,0,답다니탑망대
868,1,1,0,0,0,1,0,1,0,답다니탑망대
869,1,1,1,0,0,0,0,0,0,답다니탑망대
870,1,1,0,1,1,1,1,0,0,답다니탑망대
871,1,1,0,0,0,1,0,0,0,답다니탑망대
872,1,1,0,1,0,1,0,0,0,답다니탑망대
873,1,1,0,0,0,1,0,0,0,답다니탑망대
874,1,1,0,0,1,0,1,0,0,답다니탑망대
875,1,0,0,0,1,1,0,0,0,답다니탑망대
876,1,1,0,0,1,1,1,0,0,답다니탑망대
877,1,0,0,0,0,1,0,0,0,답다니탑망대
878,1,1,0,1,1,1,0,0,0,답다니탑망대
879,1,1,0,0,1,0,1,0,0,답다니탑망대
880,1,1,0,0,0,1,0,0,0,답다니탑망대
881,1,1,0,0,1,1,0,1,0,답다니탑망대
882,1,1,0,1,0,1,0,1,0,답다니탑망대
883,1,1,0,0,1,1,0,1,0,답다니탑망대
884,1,1,0,0,0,1,0,0,0,답다니탑망대
885,1,1,0,0,0,1,0,0,0,답다니탑망대
886,1,1,0,0,0,1,0,0,0,답다니탑망대
887,1,1,0,1,0,1,1,1,0,답다니탑망대
888,1,0,0,0,1,1,0,0,0,답다니탑망대
889,1,1,0,0,0,1,0,0,0,답다니탑망대
890,1,0,1,0,1,0,0,0,0,답다니탑망대
891,1,1,0,0,0,1,0,0,0,답다니탑망대
892,1,0,1,0,0,0,0,0,0,답다니탑망대
893,1,1,1,0,0,1,0,1,0,답다니탑망대
894,1,0,0,0,1,1,0,0,0,답다니탑망대
895,1,1,1,1,1,1,1,0,0,답다니탑망대
896,1,1,0,0,0,1,1,1,0,답다니탑망대
897,1,1,0,0,0,1,0,0,0,답다니탑망대
898,1,1,0,0,0,0,0,0,0,답다니탑망대
899,1,1,0,0,0,0,0,1,0,답다니탑망대
900,1,1,0,0,0,1,0,1,0,답다니탑망대
901,1,1,1,0,1,1,0,0,0,답다니탑망대
902,1,1,0,0,0,1,0,0,0,답다니탑망대
903,1,1,0,0,1,1,0,0,0,답다니탑망대
904,1,1,1,0,0,1,0,0,0,답다니탑망대
905,1,1,0,0,0,1,0,0,0,답다니탑망대
906,1,1,0,0,0,0,0,0,0,답다니탑망대
907,1,1,0,0,1,1,0,1,0,답다니탑망대
908,1,1,0,1,1,1,0,1,0,답다니탑망대
909,1,1,0,0,1,1,0,0,0,답다니탑망대
910,1,1,0,1,0,1,1,1,0,답다니탑망대
911,1,1,0,0,0,1,0,1,0,답다니탑망대
912,1,1,0,1,1,1,1,1,0,답다니탑망대
913,1,1,0,0,0,0,0,0,0,답다니탑망대
914,1,0,0,0,0,1,1,0,0,답다니탑망대
915,1,0,0,0,0,0,0,0,0,답다니탑망대
916,1,0,0,0,0,1,0,0,0,답다니탑망대
917,1,0,0,0,0,1,0,0,0,답다니탑망대
918,1,1,0,0,0,0,1,0,0,답다니탑망대
919,0,1,1,1,0,1,0,0,0,답다니탑망대
920,1,0,0,1,0,1,0,0,0,답다니탑망대
921,1,1,0,0,1,1,0,0,0,답다니탑망대
922,1,1,0,0,1,0,0,0,0,답다니탑망대
923,1,1,0,0,0,1,0,0,0,답다니탑망대
924,0,1,0,0,0,0,1,1,0,답다니탑망대
925,1,1,0,0,1,1,1,0,0,답다니탑망대
926,1,1,0,0,0,1,0,0,0,답다니탑망대
927,1,1,1,0,0,1,0,0,0,답다니탑망대
928,1,1,0,1,0,0,0,0,0,답다니탑망대
929,1,1,0,1,1,1,1,0,0,답다니탑망대
930,0,1,0,0,0,1,0,0,0,답다니탑망대
931,1,1,0,0,0,1,0,0,0,답다니탑망대
932,1,1,0,0,0,0,0,1,0,답다니탑망대
933,1,0,0,0,0,1,0,1,0,답다니탑망대
934,0,1,0,0,0,0,0,0,0,답다니탑망대
935,1,0,0,1,0,0,0,1,0,답다니탑망대
936,1,1,0,0,0,0,0,1,0,답다니탑망대
937,1,1,0,0,0,1,0,0,0,답다니탑망대
938,1,0,1,0,0,1,0,0,0,답다니탑망대
939,1,1,0,0,0,1,0,0,0,답다니탑망대
940,1,1,0,1,1,1,0,0,0,답다니탑망대
941,1,1,0,0,0,1,0,0,0,답다니탑망대
942,1,1,0,0,0,0,0,0,0,답다니탑망대
943,1,1,0,1,0,0,0,1,0,답다니탑망대
944,1,1,0,1,0,1,0,1,0,답다니탑망대
945,1,1,0,1,0,0,1,1,0,답다니탑망대
946,1,0,0,0,0,1,0,0,0,답다니탑망대
947,1,1,0,0,0,1,0,1,0,답다니탑망대
948,0,1,1,0,0,1,0,0,0,답다니탑망대
949,1,0,0,0,0,0,0,1,0,답다니탑망대
950,1,1,0,0,0,1,0,0,0,답다니탑망대
951,1,0,0,1,0,1,1,0,0,답다니탑망대
952,1,1,1,0,0,1,0,1,0,답다니탑망대
953,1,1,0,0,0,0,0,0,0,답다니탑망대
954,1,1,1,0,1,1,0,0,0,답다니탑망대
955,1,1,1,0,0,1,0,0,0,답다니탑망대
956,1,1,0,0,1,1,0,0,0,답다니탑망대
957,1,1,1,0,1,1,0,0,0,답다니탑망대
958,1,1,0,0,1,1,0,0,0,답다니탑망대
959,1,1,0,0,1,1,0,0,0,답다니탑망대
960,1,1,0,0,1,1,0,0,0,답다니탑망대
961,1,1,0,0,1,1,0,0,0,답다니탑망대
962,1,0,0,0,0,1,0,0,0,답다니탑망대
963,1,1,0,0,1,1,0,0,0,답다니탑망대
964,1,1,0,0,0,1,0,0,0,답다니탑망대
965,1,0,0,0,0,1,0,0,0,답다니탑망대
966,1,1,0,0,1,1,0,0,0,답다니탑망대
967,1,0,0,1,0,1,0,0,0,답다니탑망대
968,1,1,0,0,0,0,0,0,0,답다니탑망대
969,1,1,0,0,1,0,0,0,0,답다니탑망대
970,1,1,0,0,1,1,0,0,0,답다니탑망대
971,1,1,0,0,1,1,0,0,0,답다니탑망대
972,1,1,1,0,0,1,1,0,0,답다니탑망대
973,1,1,0,1,0,0,0,0,0,답다니탑망대
974,1,1,0,0,0,1,0,0,0,답다니탑망대
975,1,1,0,0,0,1,0,1,0,답다니탑망대
976,1,1,1,0,0,1,0,1,0,답다니탑망대
977,1,1,1,0,0,1,0,1,0,답다니탑망대
978,1,0,1,0,0,0,0,0,0,답다니탑망대
979,1,1,1,1,1,1,1,0,0,답다니탑망대
980,1,1,0,1,1,1,1,1,0,답다니탑망대
981,1,1,0,1,1,1,1,1,0,답다니탑망대
982,1,1,0,0,1,1,0,1,0,답다니탑망대
983,1,1,0,1,0,0,1,0,1,답다니탑망대
984,1,1,0,0,0,0,0,0,0,답다니탑망대
985,1,1,0,0,0,0,0,0,0,답다니탑망대
986,1,1,0,0,0,1,0,0,0,답다니탑망대
987,1,0,0,0,0,1,0,0,0,답다니탑망대
988,1,1,1,0,0,1,0,1,0,답다니탑망대
989,1,0,0,0,0,1,0,0,0,답다니탑망대
990,1,1,0,0,0,1,0,0,0,답다니탑망대
991,1,1,0,0,1,0,0,0,0,답다니탑망대
992,1,1,0,0,1,1,0,0,0,답다니탑망대
993,1,1,0,0,0,1,0,0,0,답다니탑망대
994,1,1,0,0,1,1,0,0,0,답다니탑망대
995,1,1,0,0,0,1,0,0,0,답다니탑망대
996,1,0,0,0,0,1,0,1,0,답다니탑망대
997,1,1,0,0,0,1,0,0,0,답다니탑망대
998,1,1,0,0,0,1,0,0,0,답다니탑망대
999,1,1,0,1,1,1,1,1,0,답다니탑망대
1000,1,0,0,1,0,1,0,1,0,답다니탑망대
1001,1,1,1,0,1,1,0,1,0,답다니탑망대
1002,1,1,0,0,1,1,0,0,0,답다니탑망대
1003,1,1,1,0,1,1,0,0,0,답다니탑망대
1004,1,0,0,0,0,1,0,0,0,답다니탑망대
1005,1,0,0,0,0,1,0,0,0,답다니탑망대
1006,1,1,0,0,0,1,0,1,0,답다니탑망대
1007,1,1,1,0,0,1,0,1,0,답다니탑망대
