index,id,avg,nature,culture,traffic,sleep,food,shopping,inform,conv,kind,active,cost,busy,re,city
3119,2131013138A_178520,4,4,3,4,4.0,4,3,3,3,3,2,3,4,3,서울특별시 동대문구
9550,31200310421_16643,4,4,3,5,4.0,3,3,3,3,3,3,3,3,4,서울특별시 동대문구
10229,32320350411_306551,3,4,4,4,3.0,4,3,4,4,4,3,4,4,4,서울특별시 동대문구
13241,3603066195A_338929,4,3,3,4,4.0,4,3,4,4,4,3,3,2,3,서울특별시 동대문구
10007,32020530171_131994,4,4,3,3,4.0,4,4,3,4,3,3,3,3,4,서울특별시 동대문구
7943,3101157099A_98395,4,4,4,5,4.0,3,3,5,4,4,3,4,3,4,서울특별시 동대문구
16981,24020510021_9373,4,4,5,2,4.0,4,4,3,4,5,3,3,3,4,서울특별시 동대문구
9794,31250140141_45634,5,5,3,5,5.0,5,3,4,4,5,3,4,5,4,서울특별시 강북구
10305,32410110321_249758,4,3,3,3,4.0,4,4,3,3,3,3,4,2,3,서울특별시 강북구
16802,23060620331_242361,4,4,3,4,4.0,4,4,3,3,3,3,3,3,4,서울특별시 강북구
10085,3202066021A_132118,3,4,4,4,3.0,4,3,4,4,4,3,3,3,3,서울특별시 강북구
9573,3120055047A_275580,5,5,4,4,5.0,4,3,4,4,4,3,4,4,4,서울특별시 강북구
10242,32330111731_76164,3,3,3,3,3.0,3,3,3,3,3,3,3,3,2,서울특별시 강북구
17412,25040511071_67139,4,5,5,2,4.0,4,3,4,4,3,3,4,1,4,서울특별시 강북구
14032,3704061027A_109809,4,4,4,3,4.0,4,3,4,4,4,3,4,4,4,서울특별시 도봉구
8365,3103066258A_71370,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,서울특별시 도봉구
7920,31011551201_39407,4,4,4,3,4.0,4,3,3,3,3,3,3,3,4,서울특별시 도봉구
8743,31060670771_160242,4,5,3,4,4.0,4,3,4,5,4,3,3,5,5,서울특별시 도봉구
3862,23010580461_63790,4,5,4,4,4.0,4,3,5,5,3,3,4,4,4,서울특별시 도봉구
10258,3235011078A_165040,4,4,3,2,4.0,4,4,3,4,4,3,5,2,4,서울특별시 도봉구
4614,23080581041_268834,4,4,4,5,4.0,4,4,4,5,4,4,4,5,4,서울특별시 도봉구
9162,3115051033A_43211,4,4,3,4,4.0,4,4,4,4,4,4,3,4,4,서울특별시 도봉구
8279,31023710191_14237,5,5,3,5,5.0,3,3,3,4,4,3,3,4,5,서울특별시 도봉구
17555,2601062078A_12175,4,4,4,5,4.0,4,4,3,4,4,4,3,4,3,서울특별시 도봉구
6435,25040511071_67139,4,5,5,2,4.0,4,3,4,4,3,3,4,1,4,서울특별시 도봉구
8330,3103057210A_158790,4,4,4,4,4.0,4,3,4,4,4,3,4,3,4,서울특별시 도봉구
4352,23060620331_242361,4,4,3,4,4.0,4,4,3,3,3,3,3,3,4,서울특별시 도봉구
4755,23310110671_35826,5,5,4,4,5.0,4,3,5,5,5,4,2,4,4,서울특별시 도봉구
4051,23050510541_94345,3,5,3,4,3.0,3,3,3,3,4,3,4,4,3,서울특별시 도봉구
8199,3102160083A_44628,4,3,3,4,4.0,4,3,3,3,3,3,3,4,4,서울특별시 노원구
7942,3101157099A_98394,4,4,3,4,4.0,4,3,3,4,3,3,3,3,4,서울특별시 노원구
9090,3113012343A_129029,5,5,4,4,5.0,3,5,5,3,4,5,5,5,5,서울특별시 노원구
18737,33350360021_48308,4,3,2,1,4.0,3,4,5,5,5,5,1,1,5,서울특별시 노원구
6954,2602057167A_273043,4,4,3,4,4.0,5,3,4,5,4,3,4,4,4,서울특별시 노원구
22173,3702036073A_24748,5,5,4,4,5.0,4,4,4,4,3,4,3,4,5,서울특별시 노원구
6895,26020531021_156884,4,4,3,4,4.0,5,4,4,5,4,4,4,4,4,서울특별시 노원구
7046,26020610921_28219,5,4,3,4,5.0,4,3,3,4,4,3,3,4,5,서울특별시 노원구
10101,3202067166A_250838,4,4,4,4,4.0,4,4,3,4,3,3,3,3,4,서울특별시 노원구
9877,3128052068A_345749,4,4,4,4,4.0,4,3,3,4,4,3,4,4,4,서울특별시 노원구
3795,22070760541_324064,4,3,3,3,4.0,4,3,3,4,4,3,2,2,3,서울특별시 노원구
11025,33350360021_48308,4,3,2,1,4.0,3,4,5,5,5,5,1,1,5,서울특별시 노원구
22130,33350360021_48308,4,3,2,1,4.0,3,4,5,5,5,5,1,1,5,서울특별시 노원구
9571,3120054047A_247666,4,5,4,4,4.0,4,3,4,4,4,3,4,4,4,서울특별시 은평구
15401,3901011098A_84190,3,3,3,3,3.0,4,3,3,3,3,3,3,3,4,서울특별시 은평구
10297,32400120251_174521,4,5,3,4,4.0,4,4,4,4,4,3,4,4,4,서울특별시 은평구
15496,39020570841_112921,4,3,3,4,4.0,3,3,3,3,3,3,3,3,5,서울특별시 은평구
4759,2331011092A_9153,5,5,4,4,5.0,4,3,4,4,4,4,3,4,4,서울특별시 은평구
9039,31104570561_331347,5,5,3,4,5.0,4,3,4,4,4,3,4,4,4,서울특별시 은평구
4346,2306060008A_212183,4,4,5,4,4.0,4,3,4,5,4,3,3,4,3,서울특별시 은평구
8978,31103530601_99175,5,5,5,4,5.0,4,3,4,3,4,3,4,4,5,서울특별시 은평구
4810,23310320101_122518,5,5,5,4,5.0,4,3,5,4,4,5,3,4,5,서울특별시 은평구
4162,2305058150A_325224,4,4,3,5,4.0,4,4,4,4,4,3,4,4,4,서울특별시 은평구
9542,3120011078A_16789,5,5,4,4,5.0,4,3,4,4,3,3,2,4,4,서울특별시 은평구
7608,2901032027A_215516,5,4,3,4,5.0,5,3,4,4,5,4,3,4,5,서울특별시 서대문구
6205,25030571961_186264,4,4,3,4,4.0,4,3,4,5,4,4,4,4,4,서울특별시 서대문구
7947,3101157099A_98421,4,4,3,4,4.0,4,3,3,2,3,3,3,4,4,서울특별시 서대문구
20706,2901058048A_301587,4,3,3,5,4.0,4,4,4,4,5,3,3,5,4,서울특별시 서대문구
22143,3404040180A_20812,4,4,4,3,5.0,4,4,3,4,4,3,3,4,5,서울특별시 서대문구
17367,2503062010A_155373,4,4,4,3,4.0,4,3,4,4,4,3,3,3,4,서울특별시 서대문구
9157,31150510161_248857,4,4,4,4,4.0,4,4,4,4,4,4,4,4,4,서울특별시 서대문구
8437,31041620261_159038,4,4,5,4,4.0,4,3,3,5,4,4,4,5,3,서울특별시 서대문구
18816,3401213079A_252326,4,4,3,4,4.0,5,4,4,4,4,3,4,4,4,서울특별시 서대문구
13773,3701159013A_110967,3,3,3,3,3.0,3,3,4,4,3,3,3,2,3,서울특별시 서대문구
14254,37100310531_138245,4,4,3,3,4.0,4,4,4,4,4,3,4,4,4,서울특별시 서대문구
13479,3637011088A_23635,4,3,3,3,4.0,4,4,3,3,3,3,4,2,4,서울특별시 서대문구
10762,3304354024A_163560,4,5,3,4,4.0,5,4,4,5,4,4,4,5,4,서울특별시 서대문구
9625,31220113101_16917,4,4,3,4,4.0,5,5,3,5,4,4,3,4,4,서울특별시 마포구
4791,2331031010A_183077,4,5,3,5,4.0,5,3,4,4,5,3,4,4,4,서울특별시 마포구
12251,35012570821_78843,4,4,3,4,4.0,4,4,4,4,4,3,4,4,4,서울특별시 마포구
6816,2601062078A_12175,4,4,4,5,4.0,4,4,3,4,4,4,3,4,3,서울특별시 마포구
21580,23310110291_9067,4,5,3,5,4.0,4,3,5,5,5,4,4,4,4,서울특별시 마포구
4107,23050540211_241603,4,4,5,3,4.0,4,4,3,3,3,3,4,3,4,서울특별시 마포구
9688,31240130031_174419,3,3,3,5,3.0,3,3,3,4,3,3,3,3,3,서울특별시 마포구
4517,23070610151_182693,5,5,5,5,5.0,5,3,5,5,5,4,5,4,5,서울특별시 마포구
4779,2331011132A_122463,4,5,5,4,4.0,4,5,5,4,4,4,4,5,4,서울특별시 마포구
9537,3120011078A_16717,4,3,3,4,4.0,4,4,4,4,4,4,5,4,4,서울특별시 마포구
19878,3901053052A_112071,5,3,3,4,5.0,4,4,4,4,4,4,3,3,4,서울특별시 마포구
19885,39010580841_55936,4,4,3,4,3.0,4,4,3,4,3,3,3,2,4,서울특별시 마포구
19888,3901065332A_231210,4,3,3,4,4.0,4,5,3,3,3,3,4,4,4,서울특별시 마포구
4472,2307056082A_268627,5,5,4,5,5.0,5,4,5,4,4,4,4,4,5,서울특별시 마포구
16631,2206073111A_118495,5,5,3,5,4.0,5,5,4,4,5,3,4,5,4,서울특별시 마포구
4772,2331011128A_94564,4,5,3,4,4.0,4,3,4,4,4,3,4,4,4,서울특별시 마포구
17741,2901011080A_68938,4,3,3,3,4.0,4,4,3,3,3,3,3,3,4,서울특별시 마포구
7173,2603058005A_40625,5,3,3,5,5.0,5,5,3,5,5,3,5,4,5,서울특별시 마포구
3983,23030770341_120894,4,4,3,5,4.0,5,3,3,4,3,3,4,2,4,서울특별시 마포구
3985,2303077128A_7692,5,5,5,4,5.0,4,3,5,5,4,4,4,5,4,서울특별시 마포구
4032,23040631921_64774,4,3,3,5,4.0,5,3,3,4,3,3,3,3,4,서울특별시 마포구
9536,3120011078A_16713,4,5,3,5,4.0,5,3,5,4,5,5,4,4,4,서울특별시 마포구
10465,33030591221_47351,5,5,5,2,5.0,3,5,5,5,5,3,4,4,5,서울특별시 마포구
8406,31041580331_101490,4,4,3,4,4.0,3,3,4,4,4,5,4,5,4,서울특별시 마포구
4273,2305073117A_121255,4,4,3,4,4.0,4,4,3,4,4,3,3,4,4,서울특별시 마포구
9594,3120058233A_100347,4,4,4,4,4.0,3,3,4,3,3,3,3,4,4,서울특별시 마포구
9574,3120055047A_275584,4,4,3,5,4.0,4,4,4,4,4,3,4,4,4,서울특별시 마포구
8777,3107062318A_143298,5,3,3,4,5.0,5,5,3,4,3,5,4,4,5,서울특별시 마포구
9572,3120054047A_247686,4,4,3,3,4.0,4,4,4,3,4,3,4,4,4,서울특별시 마포구
4803,2331031024A_345610,4,5,4,4,4.0,4,4,5,4,4,4,4,4,3,서울특별시 마포구
8397,3104157Q12A_158855,4,4,3,5,4.0,4,5,5,5,4,5,4,5,4,서울특별시 마포구
8840,31091780671_143669,4,3,3,4,4.0,5,3,3,2,3,3,2,1,2,서울특별시 마포구
18544,33030700381_102822,4,4,3,3,4.0,4,3,3,3,3,3,3,4,4,서울특별시 마포구
21409,3901053052A_112071,5,3,3,4,5.0,4,4,4,4,4,4,3,3,4,서울특별시 마포구
4166,2305058150A_325234,4,5,3,4,4.0,4,3,4,4,4,3,4,4,4,서울특별시 마포구
16616,2206067121A_120364,4,3,3,4,4.0,4,4,4,4,4,4,4,3,4,서울특별시 마포구
17841,2901058048A_301587,4,3,3,5,4.0,4,4,4,4,5,3,3,5,4,서울특별시 마포구
9354,3118063085A_127770,4,5,3,4,4.0,5,5,5,4,5,3,5,4,4,서울특별시 마포구
7778,2901058048A_301587,4,3,3,5,4.0,4,4,4,4,5,3,3,5,4,서울특별시 마포구
19788,3810052128A_142916,4,3,3,4,4.0,4,4,4,4,3,3,4,3,4,서울특별시 마포구
15474,3901065332A_231210,4,3,3,4,4.0,4,5,3,3,3,3,4,4,4,서울특별시 마포구
20911,3120011078A_16717,4,3,3,4,4.0,4,4,4,4,4,4,5,4,4,서울특별시 마포구
20791,3104251021A_345488,4,4,5,4,4.0,4,4,5,4,4,5,5,4,4,서울특별시 마포구
14476,3803066032A_25957,5,4,4,3,5.0,3,4,4,4,4,3,3,2,4,서울특별시 마포구
17302,25020660291_328611,5,4,3,4,5.0,5,5,4,5,5,3,3,4,5,서울특별시 마포구
4734,2308078054A_239903,4,3,3,4,4.0,5,4,3,3,3,3,3,3,4,서울특별시 마포구
9548,31200150161_304370,4,4,3,4,4.0,4,3,4,4,4,3,4,4,4,서울특별시 마포구
21847,3404040180A_20812,4,4,4,3,5.0,4,4,3,4,4,3,3,4,5,서울특별시 마포구
14828,38090360021_138589,4,5,5,4,5.0,4,4,5,5,4,5,5,4,4,서울특별시 마포구
4128,23050560181_7953,4,4,3,4,4.0,3,4,4,4,4,3,3,3,4,서울특별시 마포구
14914,3810052128A_142916,4,3,3,4,4.0,4,4,4,4,3,3,4,3,4,서울특별시 마포구
20397,2331031010A_183077,4,5,3,5,4.0,5,3,4,4,5,3,4,4,4,서울특별시 마포구
7936,3101156081A_67820,4,4,4,3,4.0,4,3,4,4,3,3,3,3,4,서울특별시 마포구
2284,21060571021_4123,4,3,3,4,4.0,5,3,3,4,4,4,3,3,4,서울특별시 마포구
4749,23310110291_9067,4,5,3,5,4.0,4,3,5,5,5,4,4,4,4,서울특별시 마포구
6256,2503062010A_155373,4,4,4,3,4.0,4,3,4,4,4,3,3,3,4,서울특별시 마포구
4764,23310111121_64244,4,5,3,5,4.0,4,3,5,4,4,3,4,4,4,서울특별시 마포구
4729,2308077115A_210925,5,5,4,5,5.0,5,4,4,4,4,4,3,4,5,서울특별시 마포구
3907,2302057025A_213134,4,4,3,5,4.0,5,3,3,4,3,3,4,3,4,서울특별시 마포구
7496,2901011080A_68938,4,3,3,3,4.0,4,4,3,3,3,3,3,3,4,서울특별시 마포구
10265,32360110321_142780,4,3,3,3,4.0,3,4,3,3,3,3,3,3,3,서울특별시 마포구
20975,32410110801_279401,4,4,4,2,4.0,4,3,3,4,3,3,3,2,4,서울특별시 강서구
16408,2111061028A_118672,4,4,4,3,4.0,3,4,4,4,4,3,4,4,4,서울특별시 강서구
9992,32020320511_345724,4,4,4,4,4.0,3,4,4,4,3,3,3,3,3,서울특별시 강서구
22311,3901065332A_231210,4,3,3,4,4.0,4,5,3,3,3,3,4,4,4,서울특별시 강서구
11734,34060120821_223953,3,3,3,2,3.0,3,3,4,4,4,3,4,3,2,서울특별시 강서구
2767,2111061028A_118672,4,4,4,3,4.0,3,4,4,4,4,3,4,4,4,서울특별시 강서구
2703,2110062225A_209520,3,4,3,3,3.0,4,3,3,4,4,4,3,4,3,서울특별시 강서구
9978,3202011024A_164659,3,3,3,4,3.0,3,3,3,4,3,3,3,3,3,서울특별시 강서구
13180,3603056009A_23336,3,4,3,3,3.0,4,3,4,4,4,3,3,3,3,서울특별시 강서구
3849,2301054019A_7306,4,5,3,5,5.0,4,4,5,4,5,5,4,3,4,서울특별시 강서구
6874,2602052135A_272903,4,5,4,4,5.0,5,5,5,4,5,5,5,4,4,서울특별시 강서구
21160,34340120861_166057,5,4,3,4,5.0,3,3,4,4,3,3,3,4,4,서울특별시 강서구
18493,32410110801_279401,4,4,4,2,4.0,4,3,3,4,3,3,3,2,4,서울특별시 강서구
9970,3201071026A_192607,3,3,4,4,3.0,4,3,4,4,4,3,3,3,3,서울특별시 강서구
17575,2602052135A_272903,4,5,4,4,5.0,5,5,5,4,5,5,5,4,4,서울특별시 강서구
10079,32020640121_74421,3,4,3,4,3.0,4,4,3,4,3,3,3,3,4,서울특별시 강서구
3736,2207068173A_37900,4,4,3,3,4.0,3,3,3,3,3,3,3,3,4,서울특별시 강서구
18445,32020320511_345724,4,4,4,4,4.0,3,4,4,4,3,3,3,3,3,서울특별시 강서구
22190,39010631411_27979,4,4,4,4,4.0,3,3,3,4,4,4,2,3,3,서울특별시 강서구
4020,2304063002A_94266,4,3,3,4,4.0,3,5,3,4,3,3,4,4,4,서울특별시 구로구
11345,3401254182A_280425,5,5,5,4,5.0,4,3,5,4,4,3,4,4,4,서울특별시 구로구
16312,21070701141_237338,4,4,3,4,4.0,4,3,4,3,4,4,5,4,4,서울특별시 구로구
2427,21070701141_237338,4,4,3,4,4.0,4,3,4,3,4,4,5,4,4,서울특별시 구로구
19887,39010631411_27979,4,4,4,4,4.0,3,3,3,4,4,4,2,3,3,서울특별시 구로구
4800,2331031016A_345076,4,4,4,3,4.0,4,3,5,5,4,3,3,4,3,서울특별시 구로구
2005,2102052060A_3733,4,4,3,5,4.0,5,3,4,5,4,3,3,4,4,서울특별시 구로구
18964,34060120821_223952,5,3,3,3,5.0,5,5,5,5,4,3,3,3,5,서울특별시 구로구
3558,2206061075A_6637,5,5,3,5,5.0,5,3,3,5,3,3,5,5,4,서울특별시 구로구
10321,33020360711_75930,3,3,2,2,3.0,3,2,2,2,2,3,3,3,2,서울특별시 구로구
8226,3102256044A_127736,4,3,3,5,4.0,4,3,3,3,3,3,3,3,4,서울특별시 구로구
17695,2604059066A_300926,4,4,3,3,4.0,4,3,4,4,4,3,4,5,4,서울특별시 구로구
4362,2306064022A_8392,4,4,3,4,4.0,4,4,4,3,4,3,4,4,4,서울특별시 구로구
11026,33350360021_48313,4,4,4,3,5.0,2,4,5,4,4,3,2,3,3,서울특별시 구로구
9394,3119151177A_16342,3,4,4,5,3.0,4,5,4,4,5,4,4,4,3,서울특별시 구로구
18460,3202068021A_278526,4,4,4,4,4.0,3,4,4,4,4,3,3,3,4,서울특별시 금천구
12347,3502035025A_22104,3,3,3,4,3.0,4,3,3,3,3,3,3,3,4,서울특별시 금천구
11664,34050110811_337492,4,3,3,1,4.0,3,5,3,4,3,5,4,2,4,서울특별시 금천구
6208,2503059021A_329828,4,3,3,4,4.0,4,5,4,4,4,3,4,4,4,서울특별시 금천구
8082,3101266060A_129449,4,5,4,4,4.0,4,3,4,3,4,3,3,3,4,서울특별시 금천구
13328,3606053056A_197791,4,4,3,3,4.0,4,3,3,5,3,3,3,2,4,서울특별시 영등포구
8477,31042561891_248154,4,5,4,4,4.0,5,3,5,5,4,3,4,4,4,서울특별시 영등포구
8058,3101260048A_327588,4,4,3,4,4.0,4,5,3,4,4,5,4,5,4,서울특별시 영등포구
11979,3436013109A_224433,5,5,4,5,5.0,4,4,3,4,4,3,4,4,4,서울특별시 영등포구
7368,2604059066A_300926,4,4,3,3,4.0,4,3,4,4,4,3,4,5,4,서울특별시 영등포구
9539,3120011078A_16760,4,4,4,2,4.0,4,3,4,5,4,3,3,4,3,서울특별시 영등포구
10477,33030700381_102822,4,4,3,3,4.0,4,3,3,3,3,3,3,4,4,서울특별시 영등포구
7096,2603051083A_184986,3,3,3,3,3.0,2,3,3,3,3,3,3,3,3,서울특별시 영등포구
15434,3901054306A_172314,3,3,3,3,3.0,3,3,3,3,3,3,3,3,1,서울특별시 영등포구
7939,31011570491_68750,3,4,3,5,3.0,4,3,4,5,4,5,4,4,3,서울특별시 영등포구
4756,2331011092A_9113,4,5,4,4,4.0,3,3,4,5,4,4,4,3,4,서울특별시 영등포구
9248,31160541391_218594,4,5,5,5,4.0,5,3,5,5,3,3,5,5,4,서울특별시 영등포구
2304,21060600761_90872,4,5,4,5,4.0,5,4,5,4,5,5,4,5,4,서울특별시 영등포구
4555,2307064040A_182750,5,5,4,5,5.0,5,3,4,5,5,5,4,4,5,서울특별시 영등포구
4552,2307064040A_182740,5,5,4,5,5.0,4,4,4,5,4,4,4,5,5,서울특별시 영등포구
9658,3123054018A_128573,3,5,3,3,3.0,3,3,4,4,4,3,3,3,4,서울특별시 영등포구
4774,2331011128A_94623,3,4,3,4,3.0,4,3,4,4,4,3,2,4,3,서울특별시 영등포구
4780,2331011132A_122470,4,3,3,4,4.0,5,4,4,5,4,3,4,4,4,서울특별시 영등포구
17612,2603051083A_184986,3,3,3,3,3.0,2,3,3,3,3,3,3,3,3,서울특별시 영등포구
2649,2110055096A_267399,4,4,3,4,4.0,4,5,4,5,3,3,3,3,4,서울특별시 영등포구
3009,2115054092A_33834,4,4,4,5,4.0,4,4,5,4,5,4,4,5,4,서울특별시 영등포구
8303,31030520171_129812,4,4,3,4,4.0,4,3,4,4,4,3,3,3,4,서울특별시 영등포구
3979,2303075Q051_7653,4,3,3,3,4.0,4,3,3,4,3,3,3,3,3,서울특별시 영등포구
8886,3109277082A_158475,4,4,3,3,4.0,4,4,4,5,4,3,4,5,4,서울특별시 영등포구
8885,31092763611_70687,4,4,3,4,4.0,4,3,4,4,4,4,4,4,4,서울특별시 영등포구
4329,2306055141A_36687,4,4,4,5,4.0,4,3,3,4,4,3,3,4,4,서울특별시 영등포구
18986,3408032078A_281661,4,4,5,4,4.0,4,4,5,4,4,5,4,4,4,서울특별시 영등포구
8133,31014571831_100937,4,5,4,4,4.0,4,3,4,4,4,3,4,4,4,서울특별시 영등포구
4019,2304063002A_94249,4,3,3,4,4.0,2,5,3,4,3,3,4,3,4,서울특별시 영등포구
10418,3302063164A_306771,4,3,3,1,4.0,3,5,4,5,4,3,2,3,5,서울특별시 영등포구
8775,3107062122A_143286,4,3,3,4,4.0,5,4,3,4,4,3,4,3,3,서울특별시 영등포구
8401,3104157Q12A_158981,4,4,5,4,4.0,5,4,4,5,4,4,5,4,4,서울특별시 영등포구
14963,38111110951_81623,4,3,3,4,4.0,4,3,4,4,5,3,4,4,4,서울특별시 영등포구
10508,33041350091_19069,4,3,2,2,4.0,2,2,2,4,3,2,1,1,2,서울특별시 영등포구
13329,3606053056A_197801,4,4,4,4,4.0,4,3,4,4,4,3,3,2,4,서울특별시 동작구
8280,31023710191_14252,4,3,3,3,4.0,3,3,3,3,3,3,3,3,4,서울특별시 동작구
5054,24020620061_37472,5,5,4,4,4.0,5,4,5,5,5,4,5,5,5,서울특별시 동작구
7020,2602059194A_157233,4,4,5,5,4.0,4,4,5,4,4,3,4,4,4,서울특별시 동작구
19426,3606053056A_197801,4,4,4,4,4.0,4,3,4,4,4,3,3,2,4,서울특별시 동작구
8846,31092592361_187807,4,4,3,4,4.0,4,4,3,4,4,4,3,4,4,서울특별시 동작구
19848,38310400121_343985,4,4,5,4,5.0,5,4,5,5,5,4,5,5,4,서울특별시 동작구
21270,3606053056A_197801,4,4,4,4,4.0,4,3,4,4,4,3,3,2,4,서울특별시 동작구
10179,3206058149A_251267,4,3,3,2,4.0,3,3,3,3,3,3,3,2,4,서울특별시 동작구
19408,3603066195A_338929,4,3,3,4,4.0,4,3,4,4,4,3,3,2,3,서울특별시 동작구
7604,29010320121_123922,5,5,3,4,5.0,5,5,4,4,4,3,5,4,5,서울특별시 관악구
4799,2331031016A_345063,4,5,4,4,4.0,5,3,4,4,4,3,3,4,3,서울특별시 관악구
10057,32020610321_309109,3,4,4,4,3.0,4,3,4,4,4,3,3,3,3,서울특별시 관악구
13725,37011131321_109199,4,4,4,3,5.0,4,3,4,4,4,3,3,2,4,서울특별시 관악구
12538,3503062004A_167459,5,3,3,3,5.0,4,5,4,4,5,4,3,3,4,서울특별시 관악구
4473,2307056082A_268632,5,5,4,5,5.0,5,3,4,4,4,3,4,4,5,서울특별시 관악구
6457,25040541381_156703,5,3,3,4,5.0,4,4,4,4,3,3,4,4,4,서울특별시 관악구
19345,36010680591_253507,4,3,3,3,4.0,4,4,5,4,5,3,4,3,4,서울특별시 관악구
3957,23030690971_120823,4,5,3,5,4.0,4,3,5,4,4,3,4,4,4,서울특별시 관악구
8583,3105064103A_70381,4,5,4,5,4.0,4,3,4,4,4,3,3,4,4,서울특별시 관악구
6563,2504064269A_244606,4,5,4,4,4.0,5,4,4,5,4,3,3,2,5,서울특별시 관악구
9662,3123056071A_189562,3,3,3,4,3.0,4,4,3,3,4,3,3,3,4,서울특별시 관악구
21902,37011131321_109199,4,4,4,3,5.0,4,3,4,4,4,3,3,2,4,서울특별시 관악구
17461,2504064269A_244606,4,5,4,4,4.0,5,4,4,5,4,3,3,2,5,서울특별시 관악구
4394,23060711081_181847,4,5,4,3,4.0,4,3,4,4,5,3,4,4,4,서울특별시 관악구
9058,3112052113A_160449,5,5,3,3,5.0,5,5,3,5,5,3,5,5,5,서울특별시 관악구
17279,25020550151_39846,4,4,3,2,4.0,4,4,5,5,5,3,3,2,4,서울특별시 관악구
9473,3119262158A_127848,4,4,4,5,4.0,4,4,4,4,4,4,4,3,4,서울특별시 관악구
9255,3116055024A_16193,4,5,5,4,4.0,5,3,5,5,5,5,4,5,4,서울특별시 관악구
4428,23070521161_346252,5,5,3,5,5.0,5,3,5,5,5,5,4,4,5,서울특별시 관악구
2395,2107061048A_88744,4,4,4,3,4.0,4,5,4,4,4,3,4,4,4,서울특별시 관악구
8398,3104157Q12A_158859,4,5,3,4,4.0,4,4,3,4,5,3,4,4,4,서울특별시 관악구
10103,3202068021A_278526,4,4,4,4,4.0,3,4,4,4,4,3,3,3,4,서울특별시 관악구
6467,2504054317A_125106,4,5,4,2,4.0,3,3,2,3,3,3,3,4,4,서울특별시 관악구
8073,3101264159A_143332,4,4,3,4,4.0,4,3,4,5,4,3,4,5,4,서울특별시 관악구
10008,32020530171_132010,3,3,3,4,3.0,4,4,3,4,3,3,3,3,3,서울특별시 관악구
9803,31250350481_100711,4,4,3,4,4.0,5,4,3,3,4,4,3,4,4,서울특별시 관악구
12937,3601071041A_253603,5,3,3,3,5.0,4,5,4,4,5,4,4,3,4,서울특별시 관악구
8062,31012600571_71929,4,4,3,5,4.0,4,3,5,4,4,5,5,5,4,서울특별시 관악구
4487,2307057021A_325423,5,5,3,5,5.0,5,3,5,5,4,4,4,4,5,서울특별시 관악구
6101,25020690071_39891,4,4,3,3,4.0,4,3,3,4,4,3,3,3,3,서울특별시 관악구
13362,36060560521_312330,5,4,5,5,4.0,4,4,5,5,5,4,4,3,4,서울특별시 관악구
8055,3101260048A_327547,3,3,3,4,3.0,4,4,4,5,4,3,4,4,4,서울특별시 관악구
6009,25020570151_97150,5,5,3,2,5.0,3,5,5,5,4,3,4,2,4,서울특별시 관악구
9181,3115062086A_188614,4,4,5,4,4.0,5,4,4,5,4,4,5,4,4,서울특별시 관악구
16302,2107061048A_88744,4,4,4,3,4.0,4,5,4,4,4,3,4,4,4,서울특별시 관악구
9942,32010640551_222575,3,4,3,4,3.0,4,3,3,4,3,3,3,3,3,서울특별시 관악구
9254,3116055024A_16186,4,5,3,5,4.0,4,5,5,5,4,5,5,4,4,서울특별시 관악구
9216,3116051067A_277651,3,4,4,4,3.0,3,3,3,3,3,3,3,3,3,서울특별시 관악구
9889,31370321091_161873,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,서울특별시 관악구
8443,3104163091A_344955,4,5,3,5,4.0,4,3,3,4,3,3,4,5,4,서울특별시 관악구
8705,31060571351_101839,4,5,3,4,4.0,4,4,4,4,5,3,4,4,4,서울특별시 관악구
9604,31210340111_345615,4,3,3,4,4.0,4,3,3,4,4,4,4,4,4,서울특별시 서초구
17545,2601059016A_96775,4,4,4,4,3.0,4,3,5,4,4,3,2,2,4,서울특별시 서초구
8399,3104157Q12A_158869,4,4,3,4,4.0,3,3,4,5,5,4,5,4,4,서울특별시 서초구
2906,2113063250A_60550,4,5,4,3,4.0,2,3,4,4,3,4,3,3,3,서울특별시 서초구
2949,21140562021_265583,4,3,3,4,4.0,5,5,5,5,5,3,5,5,4,서울특별시 서초구
11727,34050551181_137751,5,5,3,3,5.0,4,5,4,4,4,3,4,3,5,서울특별시 서초구
10707,3304311140A_76463,5,3,3,4,5.0,4,5,5,5,5,3,3,4,5,서울특별시 서초구
4034,2304064005A_345110,4,4,3,5,4.0,4,3,4,4,3,3,4,4,4,서울특별시 서초구
20670,2901011080A_68938,4,3,3,3,4.0,4,4,3,3,3,3,3,3,4,서울특별시 서초구
8204,31021650041_276115,4,3,3,4,4.0,4,5,3,5,4,3,3,4,4,서울특별시 서초구
6768,2601059016A_96775,4,4,4,4,3.0,4,3,5,4,4,3,2,2,4,서울특별시 서초구
9488,3119352022A_189123,4,4,4,5,4.0,4,4,4,4,4,4,4,3,4,서울특별시 서초구
7010,2602059120A_127265,4,4,3,4,4.0,5,5,4,4,4,3,4,4,4,서울특별시 서초구
12199,3501175046A_21838,5,5,3,5,5.0,5,5,5,5,3,3,3,4,5,서울특별시 서초구
8450,3104251021A_277135,3,4,3,4,3.0,5,3,3,5,4,5,5,4,4,서울특별시 서초구
19155,35020640291_167224,3,4,3,2,3.0,3,3,3,3,3,3,3,4,3,서울특별시 서초구
